Data,Código,Nome,Preço Abertura,Preço Máximo,Preço Mínimo,Preço Médio,Preço Fechamento,Volume
20250102,AZEV4F,AZEVEDO,0.96,0.99,0.94,0.96,0.96,1139875
20250102,CLSC3F,CELESC,83.99,83.99,78.99,83.07,78.99,357225
20250102,BAGG39,BKR US AGGRE,59.9,59.9,59.85,59.87,59.85,11975
20250102,BOEF39,BKR SP100,88.62,88.62,88.59,88.61,88.59,157737600
20250102,BTLT39,BKR 20YR TRS,36.97,36.97,34.98,36.02,35.96,29263396
20250102,BVLU39,MSCIUSVALUEF,65.52,65.52,65.52,65.52,65.52,6552
20250102,BDVY39,SELECT DIVID,81.14,81.14,80.58,81.11,80.58,8346608
20250102,BIVW39,SP500GROWTH,79.25,79.25,77.64,78,77.65,91544370
20250102,BIXU39,BKR TI STOCK,69.58,69.58,67.83,68.34,67.83,2569735
20250102,BIYG39,USFINANCSERV,23.98,23.98,23.98,23.98,23.98,4796
20250102,BLQD39,BKR IBOX IGC,66.08,66.5,65.55,66.16,65.55,2051188
20250102,BSHY39,BKR 1 3 YRTR,63.31,63.31,63.31,63.31,63.31,63310
20250102,BSTI39,BKR STIP,62.94,63,61.88,62.96,61.88,25665389
20250102,BEWY39,MSCISOUTHKOR,39.43,39.43,39.38,39.4,39.38,200959
20250102,BFCG39,FT NAT GAS,75.49,75.49,75.49,75.49,75.49,384999
20250102,BEEM39,MSCI EMGMARK,43.64,43.64,42.66,43,42.66,48237992
20250102,BEGU39,TRUSTMSCI US,81.1,81.1,81.1,81.1,81.1,48660
20250102,BEUW39,BKR EQUALWG,73.43,73.43,73.43,73.43,73.43,14686000
20250102,BGNO39,GX GENOMBIOT,30.17,30.17,30.17,30.17,30.17,754250
20250102,BHYG39,BKR IBOXX HY,60.99,60.99,60.42,60.77,60.42,27653502
20250102,BIEF39,COREMSCIEAFE,54.9,54.9,54.05,54.49,54.05,3089827
20250102,BIHI39,USMEDICDEVIC,10.32,10.32,10.17,10.21,10.17,12254
20250102,BILF39,LATIN AMER40,46,46,43.36,43.94,43.36,39552
20250102,GOLL4,GOL,1.44,1.45,1.35,1.39,1.37,1046543900
20250102,CBEE3F,AMPLA ENERG,10.01,10.01,10.01,10.01,10.01,1001
20250102,CEBR5F,CEB,15.74,15.74,15.02,15.52,15.02,268591
20250102,CYRE3F,CYRELA REALT,16.8,17.15,16.26,16.58,16.72,22604868
20250102,GEPA4F,GER PARANAP,30.52,30.8,29.81,30.43,29.81,173487
20250102,ITSA3F,ITAUSA,9.09,9.09,8.85,8.93,8.99,22838842
20250102,AURE3F,AUREN,8.79,8.82,8.47,8.59,8.56,63126813
20250102,AZEV3F,AZEVEDO,1,1,0.94,0.97,0.96,422654
20250102,CLSA3F,CLEARSALE,9.84,9.91,9.62,9.81,9.63,647999
20250102,CMIG4F,CEMIG,11.19,11.24,10.92,11,11.01,128564544
20250102,H1II34,HUNTINGTON I,15.3,15.3,15.3,15.3,15.3,1530
20250102,WUNI34,WESTERNUNION,64.12,64.12,64.12,64.12,64.12,32060
20250102,SLBG34,SCHLUMBERGER,117,118.8,116.4,117.1,118.8,573796
20250102,S1HW34,THE SHERWIN,214.62,214.62,203.73,203.92,203.73,1141977
20250102,S1RE34,SEMPRA,134.47,134.47,134.4,134.46,134.4,1048859
20250102,S2EA34,SEA LTD,26.66,26.66,25.43,25.78,25.76,34594241
20250102,S2HO34,SHOPIFY INC,5.39,5.54,5.15,5.52,5.52,19820816
20250102,S2TA34,STAG INDUSTR,41.4,41.56,36.81,41.13,40.61,1797665
20250102,UPSS34,UPS,49.05,49.05,47.39,47.79,47.39,105140
20250102,VISA34,VISA INC,99.79,99.79,96.27,96.84,96.71,206305985
20250102,G1FI34,GOLD FIELDS,42.35,43.68,42.35,42.98,43.12,309480
20250102,TSLA34,TESLA INC,79.56,79.71,71.66,74.11,72.41,22643498134
20250102,U1AI34,UNDER ARMOUR,45.3,45.3,45,45.07,45,18030
20250102,U1RI34,UNITED RENTA,159.84,159.84,151.41,154.1,151.61,81244422
20250102,ABTT34,ABBOTT,57.9,58.29,57.66,57.73,57.66,69279
20250102,L1EN34,LENNAR CORP,827.13,832.15,827.13,828.8,832.15,497282
20250102,L1YG34,LLOYDS BANKI,16.98,16.98,16.49,16.66,16.63,1054781
20250102,BIIB34,BIOGEN,157.78,157.78,156,156.29,156,1875560
20250102,COTY34,COTY INC,21.38,21.38,21.38,21.38,21.38,2138
20250102,HALI34,HALLIBURTON,172.55,172.55,172.38,172.53,172.38,414086
20250102,B1NT34,BIONTECH SE,44.48,45,44.13,44.48,44.39,2757978
20250102,B1SX34,BOSTON SCIEN,558.52,558.52,549.43,550.18,549.43,660225
20250102,B2MB34,BUMBLE INC,9.32,9.91,9.32,9.81,9.91,6873
20250102,U2NF34,UNITED NATUR,42.35,42.35,42.35,42.35,42.35,211750
20250102,UBSG34,UBS GROUP,187.15,187.15,185.73,186.84,187.15,10332795
20250102,N1BI34,NEUROCRINE B,42.53,42.53,42.53,42.53,42.53,12759
20250102,N1OW34,SERVICENOW,133.63,133.63,128.43,129.82,129.81,23886898
20250102,N1VO34,NOVO NORDISK,68,68.8,66.94,67.52,67.23,143887319
20250102,N2ET34,CLOUDFLARE,36.44,39.08,36.44,38.15,38.56,20117784
20250102,AURA33,AURA 360,25.1,25.59,24.61,25.15,25.18,596476290
20250102,PPLA11,PPLA,1.47,1.47,1.25,1.29,1.25,147459
20250102,BAER39,US AEROSPACE,47,47,44.47,45.41,44.47,5771830
20250102,BNDA39,MSCI INDIA,82.53,83.56,82.16,82.68,82.16,6639679
20250102,BTIP39,BKR TIP,66.92,66.92,66.05,66.91,66.05,14755425
20250102,BUSR39,CORE US REIT,60.6,60.6,58.26,59.07,58.26,159505
20250102,BDVD39,GX SUPDIV US,54.81,55.13,54.81,54.97,55.13,54970
20250102,BIVE39,SP500 VALUE,80.16,80.22,77.85,78.41,78.06,32480190
20250102,BIXN39,GLOBAL TECH,17.06,17.64,17.06,17.35,17.31,68449743
20250102,BIYF39,US FINANCIAL,45.79,45.79,45.15,45.35,45.26,48677688
20250102,BLPX39,GX MLP EN IN,94.11,94.11,94.05,94.08,94.05,37632
20250102,BSHV39,BKR SHORT TR,68.19,68.27,66.68,67.64,67.89,35565530
20250102,BSOX39,BKR SEMICOND,33.68,33.68,33.41,33.54,33.41,13418
20250102,BEWW39,MSCI MEXICO,73.76,73.76,73.05,73.33,73.4,109999
20250102,BFAV39,MSCIMINVOL F,54,54.18,53.99,54.02,54,961723
20250102,BFXI39,CHINALARGECA,36.92,37.01,36.88,36.96,36.88,158952
20250102,BEFV39,MSCIEAFEVALU,57.44,57.44,53.73,53.88,53.75,274826
20250102,BEPP39,BKR MSCI JPN,67.48,67.48,67.48,67.48,67.48,10122000
20250102,BEWJ39,MSCI JAPAN,52.04,52.28,51.64,51.72,51.76,194835326
20250102,BGWH39,COREDIVGROWT,76.53,76.7,75.36,75.84,75.36,2472487
20250102,BICL39,BKR GL CLEAN,35.88,35.88,35.88,35.88,35.88,3588
20250102,BIEV39,EUROPE ETF,65.1,65.1,64.24,64.99,64.24,155986
20250102,BIJS39,BKR SPSM600V,83.33,83.4,83.33,83.36,83.4,16673
20250102,BCHI39,MSCI CHINA,36.63,36.63,35.29,35.59,35.29,87003118
20250102,CBAV3F,CBA,4.69,4.69,4.51,4.58,4.51,3770132
20250102,CEBR3F,CEB,15.66,15.85,15.65,15.72,15.8,654045
20250102,CEED3F,CEEE-D,11.9,11.9,11.9,11.9,11.9,11900
20250102,GEPA3F,GER PARANAP,30.8,32.49,29,30.2,30,169128
20250102,GGBR4F,GERDAU,18.14,18.5,17.76,17.95,17.77,43274051
20250102,ATMP3F,ATMASA,1.09,1.21,1.08,1.17,1.21,48970
20250102,AZEV12F,AZEVEDO,0.21,0.21,0.2,0.2,0.2,1680
20250102,CGRA4F,GRAZZIOTIN,25.51,26.54,25.51,25.92,25.96,1534625
20250102,CMIG3F,CEMIG,14.76,14.77,14.48,14.59,14.65,13938988
20250102,CMIN3F,CSNMINERACAO,5.25,5.25,5,5.06,5.05,53477387
20250102,DIRR3F,DIRECIONAL,26.6,26.89,25.97,26.44,26.89,33447105
20250102,DXCO3F,DEXCO,5.96,6.14,5.85,5.91,6.03,3320771
20250102,BRST3F,BRISANET,2.58,2.68,2.57,2.62,2.57,296465
20250102,CVCB3F,CVC BRASIL,1.4,1.54,1.36,1.47,1.5,6059350
20250102,FESA4F,FERBASA,8.19,8.23,7.82,7.97,7.82,8283616
20250102,EALT3F,ACO ALTONA,13.35,13.59,13.2,13.35,13.5,160284
20250102,GGPS3F,GPS,14.03,14.06,13.55,13.82,13.6,4261669
20250102,ITUB3F,ITAUUNIBANCO,27.08,27.08,26.57,26.82,26.67,64340804
20250102,CAMB3F,CAMBUCI,10.56,10.62,10.37,10.46,10.53,677196
20250102,PSSA3F,PORTO SEGURO,36.55,36.7,36,36.3,36,72536433
20250102,QUAL3F,QUALICORP,1.54,1.54,1.46,1.49,1.47,1157277
20250102,WEST3F,WESTWING,0.51,0.53,0.48,0.5,0.5,12033
20250102,WLMM4F,WLM IND COM,31.92,31.92,26.81,31.28,26.81,25025
20250102,FRAS3F,FRAS-LE,20.25,20.64,20,20.37,20,3418789
20250102,FSTU11F,FISET TUR,0.37,0.37,0.36,0.36,0.36,16703
20250102,ODPV3F,ODONTOPREV,10.86,10.94,10.6,10.73,10.6,9099903
20250102,ONCO3F,ONCOCLINICAS,2.4,2.54,2.22,2.38,2.36,1117411
20250102,PETZ3F,PETZ,4.07,4.09,3.95,4.02,3.97,4173627
20250102,PINE11F,PINE,5.9,5.9,5.9,5.9,5.9,10030
20250102,PLPL3F,PLANOEPLANO,9,9.15,8.9,9.02,8.9,5119299
20250102,RNEW4F,RENOVA,0.94,1.01,0.92,0.94,0.96,75543
20250102,TTEN3F,3TENTOS,13.74,13.74,13.17,13.35,13.28,8308368
20250102,UCAS3F,UNICASA,1.9,1.91,1.81,1.88,1.84,51759579
20250102,MYPK3F,IOCHP-MAXION,11.28,11.55,11,11.36,11,5574978
20250102,NINJ3F,GETNINJAS,4.9,5.2,4.83,4.96,4.83,99765
20250110,WHGR11,FII WHG REAL,8.2,8.34,8.16,8.26,8.23,13205649
20250110,KNHY11,FII KINEA HY,99.54,100,99,99.5,100,296383555
20250110,KNSC11,FII KINEA SC,8.39,8.59,8.38,8.53,8.55,412168794
20250110,BCRI11,FII BEES CRI,58.49,60.48,58.05,59.49,59.78,80131508
20250110,CPFF11,FII CAP REIT,60.29,61.6,60.29,60.65,60.35,26795677
20250102,DEXP4F,DEXXOS PAR,8.68,8.68,8.6,8.65,8.67,125548
20250102,DOTZ3F,DOTZ SA,2.98,3.05,2.85,2.95,2.98,3843428
20250102,BRSR6F,BANRISUL,10.2,10.34,10.04,10.15,10.1,19196060
20250102,CURY3F,CURY S/A,17.46,17.79,17.07,17.38,17.32,10882335
20250102,FESA3F,FERBASA,12.58,12.88,12.49,12.62,12.79,69446
20250102,FIGE3F,INVEST BEMGE,9.55,9.55,9.55,9.55,9.55,7640
20250102,EGIE3F,ENGIE BRASIL,35.9,35.9,35.06,35.35,35.3,203531854
20250102,GOAU4F,GERDAU MET,10.31,10.32,10.02,10.11,10.05,37121540
20250102,BBSE3F,BBSEGURIDADE,36.18,36.41,35.91,36.18,36.25,246895364
20250102,PRNR3F,PRINER,13.41,13.41,12.99,13.09,13.1,2079934
20250102,PTNT4F,PETTENATI,5.53,6.07,5.43,5.72,5.84,14323
20250102,SMTO3F,SAO MARTINHO,23.26,23.41,23,23.16,23.1,14040918
20250102,WIZC3F,WIZ CO,5.67,5.67,5.44,5.51,5.59,9198011
20250102,FLRY3F,FLEURY,12.15,12.27,11.77,11.95,11.97,39015431
20250102,FSRF11F,FISET FL REF,0.19,0.19,0.17,0.18,0.19,140512
20250102,NUTR3F,NUTRIPLANT,3.94,3.94,3.83,3.86,3.83,38244
20250102,OIBR4F,OI,8.7,9.45,8.38,8.85,8.62,557803
20250102,OSXB3F,OSX BRASIL,3.69,3.83,3.64,3.75,3.67,43508
20250102,PGMN3F,PAGUE MENOS,3.18,3.18,3.08,3.12,3.11,1252170
20250102,PLAS3F,PLASCAR PART,5.71,6.37,5.7,6.06,6.37,7882
20250102,RNEW3F,RENOVA,0.94,0.99,0.94,0.94,0.95,91580
20250102,TRIS3F,TRISUL,4.42,4.45,4.3,4.35,4.34,1345951
20250102,TXRX4F,TEX RENAUX,2.05,2.05,2,2.03,2.01,3253
20250102,UNIP5F,UNIPAR,48.04,51.69,47.06,49.5,49,935635
20250102,NGRD3F,NEOGRID,23.4,23.4,21.45,22.16,21.5,5288527
20250102,RECV3F,PETRORECSA,16.21,16.55,16.13,16.37,16.35,21466238
20250110,ITIP11,FII INTER IP,70.07,70.63,69.85,70.19,70,1305598
20250110,KNHF11,FII KINEA HF,79.92,81.35,79.5,79.97,81.32,561536454
20250110,KNRI11,FII KINEA,132.32,133.98,130.64,132.34,131.23,510482829
20250110,BCIA11,FII BCIA,81,81.2,79.48,80.03,80,37361956
20250110,BRCR11,FII BC FUND,40.06,40.42,39.55,39.74,39.66,109627570
20250102,BACW39,MSCI ACWI,71.38,74.46,71.38,72.18,71.94,1978489854
20250102,BMTU39,MSCIUSAMOM F,64.38,64.38,63.77,63.79,63.77,676254
20250102,IBIT39,BKR BITCOIN,111.87,114.78,111.87,113.77,114.34,302806472
20250102,BURT39,BKR MS WLD,64.29,64.29,64.29,64.29,64.29,1928700
20250102,GDXB39,VE GOLD ETF,71.1,72.44,71.1,71.67,72.15,136816218
20250102,BIVB39,CORE SP 500,92.28,92.52,89.98,90.32,90.8,715160306
20250102,BIXC39,BKR GLB ENER,59.7,59.7,59.7,59.7,59.7,119400
20250102,BIYE39,BKR US ENER,92.06,95.14,92.06,92.34,95.14,101574
20250102,BIYW39,US TECHNOLOG,28.47,28.47,27.87,28.02,27.87,9836034
20250102,BSDV39,GX SUPERDIVD,64,64,64,64,64,25600
20250102,BSLV39,SILVER TRUST,55.98,55.98,55,55.22,55.2,6008692
20250102,BEWU39,MSCI UK,70.41,70.41,69.54,69.97,69.54,993645
20250102,BEZU39,MSCIEUROZONE,72.64,72.64,72.64,72.64,72.64,1002432
20250102,BFXH39,FT HCAREALPH,42.58,42.58,42.58,42.58,42.58,4628446
20250102,BEFG39,MSCIEAFEGROW,60.71,60.71,60.71,60.71,60.71,72852
20250102,BEMV39,MSCIEMMRKMI,59.42,59.42,59.42,59.42,59.42,297100
20250102,BEWG39,MSCI GERMANY,66.01,66.01,65.08,65.76,65.08,703707
20250102,BGRT39,GLOBAL REIT,50.2,50.5,49.65,49.71,49.65,437455
20250102,BIBB39,ICE BIOTECH,54.75,54.75,54.38,54.38,54.38,2882177
20250102,BIEU39,COREMSCI EUR,56.13,56.13,55,55.28,55,102316675
20250102,BIJR39,CORESMALLCAP,88.9,89.1,88.9,88.9,89.1,213380
20250102,BQYL39,GX NASDAQ100,37.96,37.96,37.2,37.38,37.2,332706
20250102,CASN4F,CASAN,11.91,11.91,11.91,11.91,11.91,2382
20250102,CEAB3F,CEA MODAS,8.17,8.19,7.3,7.52,7.93,8291469
20250102,CEEB3F,COELBA,38.14,39,38.14,38.41,39,349577
20250102,DASA3F,DASA,1.92,1.94,1.84,1.88,1.86,420614
20250102,GGBR3F,GERDAU,17.17,17.29,16.52,16.69,16.6,6377581
20250102,ATED3F,ATOM EDUC,1.39,1.7,1.35,1.49,1.55,172979
20250102,AZEV11F,AZEVEDO,0.35,0.44,0.26,0.29,0.27,9018
20250102,AZUL4F,AZUL,3.54,3.77,3.49,3.64,3.64,7849118
20250102,CLSC4F,CELESC,77.01,80.01,77.01,78.03,78.57,3472402
20250102,DEXP3F,DEXXOS PAR,8.33,8.47,8.25,8.4,8.25,1064933
20250102,DOHL4F,DOHLER,3.94,3.94,3.86,3.92,3.93,58074
20250102,BRSR5F,BANRISUL,15.19,15.99,14.8,14.88,15.99,154824
20250102,BSLI4F,BRB BANCO,8.26,8.26,8.01,8.13,8.01,55307
20250102,FDES11F,FUNDES,0.45,0.45,0.38,0.42,0.38,26632
20250102,FICT3F,FICTORALIMEN,2.72,3.38,2.7,3.04,3.1,323017
20250102,ECOR3F,ECORODOVIAS,4.25,4.38,4.13,4.18,4.24,3094236
20250102,GOAU3F,GERDAU MET,10.17,10.35,10.07,10.16,10.2,5307375
20250102,AZZA3F,AZZAS 2154,30,30.1,28.24,28.83,28.78,40526555
20250102,CASH3F,MELIUZ,2.74,2.77,2.69,2.72,2.69,1124944
20250102,PTNT3F,PETTENATI,8.88,8.89,8.88,8.88,8.89,15987
20250102,SMFT3F,SMART FIT,17.22,17.22,16.44,16.73,16.67,6277626
20250102,WHRL4F,WHIRLPOOL,4.24,4.27,4.16,4.23,4.16,187598
20250102,FIQE3F,UNIFIQUE,3.5,3.5,3.37,3.41,3.41,3364004
20250102,FSPE11F,FISET PESCA,0.27,0.27,0.26,0.26,0.27,13271
20250102,ISAE4F,ISA ENERGIA,23.29,23.4,22.86,23,22.9,333104584
20250102,OIBR3F,OI,1.35,1.37,1.32,1.33,1.34,1242036
20250102,ORVR3F,ORIZON,37.85,38.06,37,37.71,37.59,11626496
20250102,PGMN11F,PAGUE MENOS,0.56,0.56,0.56,0.56,0.56,224
20250102,PINE4F,PINE,4.42,4.54,4.3,4.42,4.43,4771986
20250102,RNEW11F,RENOVA,2.98,2.98,2.85,2.92,2.87,9365
20250102,TRAD3F,TC,6.75,6.99,6.56,6.75,6.82,160697
20250102,TXRX3F,TEX RENAUX,9.19,9.19,9.19,9.19,9.19,7352
20250102,UNIP3F,UNIPAR,45.85,46.53,45.85,46.23,46.2,7837067
20250102,NEXP3F,NEXPE,3.68,3.85,3.67,3.72,3.73,54343
20250102,NTCO3F,GRUPO NATURA,12.69,12.76,12.2,12.42,12.35,12563305
20250110,IRIM11,FII IRIM,63.82,63.99,63,63.53,63.47,5572227
20250110,EMET11,FII EMET,8.75,9.98,8.75,9.39,9.4,498124
20250110,KNRE11,FII KII REAL,0.27,0.27,0.25,0.25,0.26,58917
20250110,KORE11,FII KORE,80.07,80.2,77.5,78.29,79.99,210739603
20250110,BRCO11,FII BRESCO,96.68,97.29,94.96,95.64,94.96,585633689
20250110,CPUR11,FII CPHBC UR,10.25,10.48,9.99,10.06,10.48,880962
20250110,ZAVI11,FII ZAVIT R,85.72,87.59,81.72,84.56,84.76,46462197
20250110,GRWA11,FIAGRO GRWA,8.38,8.56,8.38,8.49,8.56,233728
20250110,SNAG11,FIAGRO SUNO,9.32,9.37,9.22,9.28,9.22,89421158
20250110,RURA11,FIAGRO RURA,7.42,7.53,7.4,7.46,7.46,92915833
20250110,FGAA11,FIAGRO FGA,7.48,7.52,7.42,7.46,7.47,51651557
20250110,AGRX11,FIAGRO AGRX,7.48,7.64,7.4,7.47,7.4,23216526
20250110,EGAF11,FIAGRO ECO,85.49,86.89,84.17,85.21,85.74,60919409
20250110,GCRA11,FIAGRO GLPG,43.55,45.65,43.55,44.36,45.09,18372534
20250110,IAGR11,FIAGRO SFI,2.45,2.49,2.4,2.46,2.44,280454
20250110,BINC11,FI BRAD BINC,90.5,91.1,90.03,90.37,90.04,50638159
20250110,COIN11,ETF BV COIN,102,102.4,98.35,99.62,100.4,185563046
20250110,GOLD11,TREND OURO,17.11,17.32,16.98,17.21,17.24,2045662704
20250110,BODB11,FIC FI BCNA,7.16,7.24,7.13,7.17,7.15,52698352
20250110,TECK11,IT NOW TECK,105.5,105.5,102.3,103.44,103.47,1964758849
20250110,OGIN11,NIKOS INFRA,8.67,8.82,8.63,8.68,8.68,4390970
20250110,SOLH11,SOLANA HASH,32.95,32.95,31,31.42,32.11,122740139
20250110,SPXI11,IT NOW SPXI,389.91,390.81,386,387.52,387.25,864414003
20250110,PSVM11,PORTO VM,4.46,4.46,4.46,4.46,4.46,44600
20250110,QDFI11,QR DEFI,6.15,6.44,5.74,6.13,6.16,3294547
20250110,QSOL11,QR SOLANA,14.08,14.49,13.75,14.14,14.17,209052219
20250110,INFB11,INFB INFRA,101,101,93.67,98.58,99.51,10864545
20250110,MILL11,DIGITAL LIFE,79.8,80.02,79.28,79.59,79.62,4345709
20250110,ALUG11,INVESTO ALUG,44.5,44.6,43,43.88,43.3,64928408
20250110,ESGB11,ETF ESG BTG,89.94,89.99,89.63,89.71,89.63,574164
20250110,BTEK11,INVESTO BTEK,78.94,78.94,75.6,76.12,76.01,10406440
20250110,CDII11,SPARTA CDII,102.2,104.8,102.2,103.81,103.07,591331784
20250110,IWMI11,ETF BV IWMI,96.75,96.75,94.36,94.72,95.23,238084874
20250110,ACWI11,TREND ACWI,14.73,14.92,14.73,14.81,14.81,724608830
20250110,MATB11,IT NOW IMAT,51.77,51.95,51.59,51.73,51.79,8552485
20250110,DIVO11,IT NOW IDIV,88.15,88.44,87.41,87.79,87.62,1108585469
20250110,CPTS11,FII CAPI SEC,6.68,6.78,6.6,6.69,6.63,844220552
20250110,ZAVC11,FII ZAVIT C,10.35,10.35,10.35,10.35,10.35,1035
20250110,LIFE11,FII LIFE,9.08,9.59,8.9,9.13,9.02,80962726
20250110,SNFZ11,FIAGRO SNFZ,9.98,10.1,9.83,9.93,9.98,1414521
20250110,KNCA11,FIAGRO KINEA,88,88,85.73,86.49,86.26,202349024
20250110,AAZQ11,FIAGRO AAZQ,6.62,6.62,6.5,6.53,6.53,27127080
20250110,BBGO11,FIAGRO BBGO,60.7,62,60.68,61.04,61.23,24074406
20250110,DCRA11,FIAGRO DEVAN,7.03,7.14,6.96,7.01,7,8057932
20250110,PLCA11,FIAGRO PLUR,66.83,66.83,65.52,66.15,66.5,10452617
20250110,IAAG11,FIAGRO IAAG,7.25,7.8,7.24,7.42,7.31,9389756
20250110,CRAA11,FIAGRO CRAA,87.25,87.99,86.5,87.34,87.3,132781255
20250110,BOVA11,ISHARES BOVA,116.98,116.98,115.77,116.09,115.96,42308706130
20250110,ELAS11,SAFRAETFELAS,115.87,115.87,114.36,114.52,114.37,12643667
20250110,BNDX11,INVESTO BNDX,115.83,116.39,114.4,115.38,114.7,24923925
20250110,WEB311,SMART HASH,50.98,51.5,50.15,50.94,51.42,60412852
20250110,NUIF11,NU INFRA FIC,91.91,91.91,87.23,88.14,89,4530807
20250110,SNID11,SUNO FIC FI,9.79,9.88,9.68,9.76,9.8,7644524
20250110,SPXB11,BTG S&P 500,15.77,15.81,15.5,15.61,15.57,68943790
20250110,META11,META HASH,50.17,52.27,49.7,50.66,50.5,17871292
20250110,QBTC11,QR BITCOIN,34.99,35.84,34.37,35.03,35.53,1594042151
20250110,QQQQ11,ETF QQQQ,100.93,100.93,98.26,99.01,98.69,14793025
20250110,SMAB11,BTG SMLL CAP,6.43,6.43,6.3,6.31,6.31,301982
20250110,UTEC11,TREND US TEC,22.39,22.68,22.12,22.23,22.24,88353335
20250110,IBOB11,PACTUAL IBOV,98.64,98.64,97.34,97.45,97.46,21450014
20250110,B3BR11,IT NOW B3BR+,45.16,45.16,45.15,45.15,45.15,9031
20250110,FIND11,IT NOW IFNC,115.19,115.19,113.75,114.11,113.75,18680206
20250110,IFRI11,FI ITAU IFRI,96.19,96.88,95.01,96.08,95.89,186926917
20250110,IVVB11,ISHARE SP500,400.15,402.99,396.51,398.12,398.05,18430140715
20250110,BBSD11,BB ETF SP DV,98.8,98.82,98.42,98.66,98.42,266401
20250110,LVOL11,NUIBOVLOWVOL,90.38,90.38,89.3,89.54,89.33,5059567
20250110,DIVD11,IT NOW DIVD,48.74,48.74,48.23,48.52,48.23,296923235
20250110,CPSH11,FII CPSH,9.1,9.13,8.87,8.95,9.08,183821421
20250110,ZAGH11,FII ZAGH,10.58,10.79,10.58,10.78,10.79,2798905
20250110,LFTT11,FII LOFT II,8.88,9.15,7.6,8.21,9.15,6909189
20250110,VGIA11,FIAGRO VGIA,8.3,8.3,8.03,8.14,8.1,237153536
20250110,KDOL11,FIAGRO KDOL,105.99,105.99,101.01,102.47,101.26,37782570
20250110,AAGR11,FIAGRO AAGR,97.99,97.99,97.99,97.99,97.99,48995
20250110,HGAG11,FIAGRO HIGH,10.9,11.3,9.5,9.58,9.5,147563
20250110,BRFT11,FIAGRO BRFT,78,80,74.02,75.25,74.02,14222616
20250110,OIAG11,FIAGRO INNOV,7.23,7.33,7.2,7.24,7.3,21947154
20250110,NEXG11,FIAGRO NEXG,150,150,127.5,128.19,127.5,6230250
20250110,CPTR11,FIAGRO CPTR,6,6.1,5.99,6.04,6.07,35971970
20250110,BITI11,ETF GALAXY B,158.55,161.71,153.59,158.89,159.78,123013503
20250110,CORN11,BB ETF MILHO,6.39,6.39,6.08,6.28,6.2,14973600
20250110,BMMT11,B INDEX MOME,110.07,110.07,110.07,110.07,110.07,1100700
20250110,USDB11,INVESTO USDB,112.78,112.78,110.11,111.36,110.81,56371542
20250110,VIGT11,FIP VINCI IE,31.13,31.98,31.11,31.57,31.97,29654596
20250110,BLOK11,INVESTO BLOK,240.12,269.03,240.12,262.02,262.46,5738436
20250110,SPVT11,SAFRAIBOVPVT,44.37,44.38,44.07,44.18,44.15,4003241
20250110,SPYI11,ETF BV SPYI,126.08,126.31,124.12,124.76,124.71,516463364
20250110,JOGO11,INVESTO JOGO,125,127.24,123.98,124.33,124.19,9126080
20250110,QQQI11,ETF BV QQQI,113.01,113.1,110.5,111.53,111.21,934746072
20250110,KDIF11,KINEA INFRAF,119.77,119.77,118.21,118.59,118.97,287607415
20250110,USTK11,INVESTO USTK,17.17,17.19,16.8,17.02,16.97,77958352
20250110,RIFF11,FI INFRA RIF,7.33,7.55,7.18,7.29,7.4,26495287
20250110,AATH11,FIP ATHON,1150.25,1150.25,1150.25,1150.25,1150.25,1380300
20250110,BRZP11,FIP BRZ IE,85,88,84.24,86.56,86.04,68101128
20250110,IFRA11,FI ITAUINFRA,91.63,94.24,90.98,92.94,93.01,209352523
20250110,HTEK11,IT NOW HCARE,56.72,56.79,56.1,56.46,56.72,2925003
20250110,BBOV11,BB ETF IBOV,61.93,62.51,61.93,62.07,61.99,435468954
20250110,BXPO11,INVESTO BXPO,129.71,129.71,128.48,129.21,129.23,13644945
20250110,DEFI11,DEFI HASH,41.31,44.2,41.2,42.68,43.66,40721259
20250110,XBOV11,CAIXAETFXBOV,116.83,116.83,116.83,116.83,116.83,116830
20250110,XPIE11,FIP XP INFRA,60.96,62.17,60.96,61.54,61.27,96839747
20250110,CMDB11,BTG COMMODIT,13.47,13.56,13.42,13.48,13.48,2154327
20250110,FOOD11,INVESTO FOOD,84,85.67,84,84.59,84.94,609101
20250110,PICE11,FIP PATR INF,28.01,29.3,27.53,28.3,29.19,24873925
20250110,NASD11,TREND NASDAQ,17.91,17.99,17.61,17.77,17.76,5674504980
20250110,NSDV11,NU IBOV DIV,108.06,108.4,107.56,107.89,107.6,8415464
20250110,WRLD11,INVESTO WRLD,127.76,131,126.57,127.55,127.03,305675014
20250110,BDEF11,B INDEX DEFE,105.91,105.91,105.91,105.91,105.91,1059100
20250110,BRAZ11,BB ETF BRAZ,9.09,9.09,9.09,9.09,9.09,1818
20250110,BOVS11,SAFRAETFIBOV,91.94,92.1,91.55,91.78,91.79,16227707
20250110,CRPT11,CRIPTO20 EMP,22.08,22.6,21,21.96,21.94,27191778
20250110,GOLL13,GOL,1.59,1.6,1.5,1.54,1.53,7247600
20250110,BOEI34,BOEING,1038.76,1053.27,1038,1049.1,1047.06,4825882
20250110,COTY34,COTY INC,20.47,20.47,20.47,20.47,20.47,73692
20250110,GOGL35,ALPHABET,97.77,99.99,97.77,99.43,98.43,69357788
20250110,H1AS34,HASBRO INC,173.8,173.8,173.8,173.8,173.8,86900
20250110,H1II34,HUNTINGTON I,15.12,15.12,15.12,15.12,15.12,12096
