Data,Código,Nome,Preço Abertura,Preço Máximo,Preço Mínimo,Preço Médio,Preço Fechamento,Volume
20250113,PSSA3F,PORTO SEGURO,36.42,36.56,35.78,36.27,36.42,47271918
20250113,PTNT4F,PETTENATI,5.69,5.9,5.69,5.69,5.85,35905
20250113,SCAR3F,SAO CARLOS,17.07,17.07,15.77,16.08,16.2,535512
20250113,SOJA3F,BOA SAFRA,10.4,10.63,10.25,10.42,10.51,10455232
20250113,MILS3F,MILLS,8.21,8.31,8.14,8.22,8.25,1608491
20250113,MOVI3F,MOVIDA,3.44,3.48,3.31,3.35,3.31,2465139
20250113,SAPR11F,SANEPAR,25.65,25.83,25.04,25.43,25.16,51822279
20250113,SMFT3F,SMART FIT,17.42,17.61,17.17,17.36,17.18,3352241
20250113,JBSS3F,JBS,35.16,35.6,34.96,35.29,35.52,38572282
20250113,ROMI3F,ROMI,8.7,8.72,8.48,8.58,8.48,6319486
20250113,RSUL4F,RIOSULENSE,54.65,54.8,54.14,54.74,54.8,366800
20250113,VALE3F,VALE,51.9,52.3,50.9,51.53,51.41,739685299
20250113,WIZC3F,WIZ CO,5.26,5.3,5.13,5.2,5.13,6649235
20250113,DASA11F,DASA,0.9,0.9,0.9,0.9,0.9,720
20250113,DEXP4F,DEXXOS PAR,8.25,8.26,8.22,8.23,8.22,141661
20250113,DXCO3F,DEXCO,5.96,6.04,5.8,5.93,5.85,1706754
20250113,FRAS3F,FRAS-LE,20.19,20.6,20.19,20.35,20.33,3423617
20250113,ESPA3F,ESPACOLASER,0.72,0.73,0.7,0.71,0.71,42732
20250113,EUCA3F,EUCATEX,15.54,15.54,14.78,15.26,14.78,6105
20250113,FDES11F,FUNDES,0.39,0.45,0.39,0.41,0.39,20144
20250113,FICT3F,FICTORALIMEN,3.02,3.06,2.62,2.86,2.89,144189
20250113,INTB3F,INTELBRAS,12.05,12.12,11.91,12.02,12.11,6388787
20250113,KLBN4F,KLABIN S/A,4.34,4.36,4.3,4.33,4.31,28225196
20250113,LEVE3F,METAL LEVE,26.6,27,26.41,26.6,26.45,42006169
20250113,AALR3F,ALLIAR,9.21,9.7,9.07,9.46,9.6,863278
20250113,BBAS3F,BRASIL,24.24,24.44,24.17,24.29,24.22,570604615
20250113,BIED3F,BIOMA EDUC,4.36,4.36,4.18,4.28,4.18,9420
20250113,CSUD3F,CSU DIGITAL,15.28,15.69,15.28,15.54,15.48,2647320
20250113,CVCB3F,CVC BRASIL,1.68,1.68,1.62,1.64,1.64,2308908
20250113,EQPA3F,EQTL PARA,5.45,5.5,5.19,5.34,5.34,268198
20250113,IGTI3F,IGUATEMI S.A,2.06,2.09,2.01,2.06,2.01,2920156
20250113,JFEN3F,JOAO FORTES,2.61,2.68,2.54,2.6,2.58,204795
20250113,TUPY3F,TUPY,21.25,21.46,21.18,21.33,21.42,8343278
20250113,UGPA3F,ULTRAPAR,15.79,15.79,15.49,15.63,15.64,12029166
20250113,VIVA3F,VIVARA S.A.,18.64,18.74,18.21,18.49,18.55,12839641
20250113,LREN3F,LOJAS RENNER,12.97,13.04,12.58,12.72,12.83,15064322
20250113,CPLE3F,COPEL,7.93,8.06,7.89,7.96,7.89,5486151
20250113,EKTR4F,ELEKTRO,50,53.24,49.97,51,51,571276
20250113,GGPS3F,GPS,14.1,14.15,13.79,13.91,13.79,3039349
20250113,ITUB3F,ITAUUNIBANCO,27.4,27.58,27.14,27.37,27.15,33647557
20250113,ARML3F,ARMAC,5.19,5.19,4.66,4.82,4.66,1395416
20250113,AURE3F,AUREN,7.93,7.95,7.78,7.86,7.83,43590460
20250113,EGIE3F,ENGIE BRASIL,35,35.29,34.68,34.88,34.74,167725693
20250113,KEPL3F,KEPLER WEBER,9.41,9.56,9.19,9.35,9.3,10287258
20250113,BEES4F,BANESTES,8.45,8.5,8.37,8.42,8.43,1456544
20250113,CEBR6F,CEB,17.08,17.1,16.9,17,16.9,513602
20250113,CGAS3F,COMGAS,120,124.94,120,121.52,124.94,1555535
20250113,CLSA3F,CLEARSALE,9.91,9.97,9.87,9.93,9.9,403305
20250113,CMIG4F,CEMIG,10.55,10.69,10.42,10.53,10.48,89115646
20250113,ENGI4F,ENERGISA,6.76,6.77,6.53,6.61,6.62,502996
20250113,FSPE11F,FISET PESCA,0.27,0.27,0.26,0.26,0.27,13002
20250113,GEPA4F,GER PARANAP,29.27,29.55,29,29.32,29.55,170078
20250113,ISAE3F,ISA ENERGIA,31.95,31.99,30.89,31.48,31.49,3145179
20250113,AGRO3F,BRASILAGRO,22.2,22.35,22.1,22.24,22.15,19915626
20250113,BPAC11F,BTGP BANCO,28.05,28.7,28.05,28.42,28.47,34893654
20250113,CBAV3F,CBA,4.64,4.69,4.56,4.62,4.61,2061907
20250113,CSED3F,CRUZEIRO EDU,3.11,3.11,3.01,3.05,3.06,292082
20250113,HBRE3F,HBR REALTY,2.86,2.89,2.79,2.83,2.89,129130
20250113,VSTE3F,VESTE,6.96,6.96,6.69,6.72,6.69,142615
20250113,LUPA3F,LUPATECH,1.28,1.31,1.24,1.26,1.27,87110711
20250113,ODPV3F,ODONTOPREV,10.35,10.63,10.35,10.48,10.63,5013052
20250113,ONCO3F,ONCOCLINICAS,2.11,2.14,2.03,2.08,2.07,975055
20250113,PDTC3F,PADTEC,1.19,1.19,1.13,1.16,1.18,15678
20250113,PFRM3F,PROFARMA,6.16,6.16,5.95,6.03,6.13,799078
20250113,PINE3F,PINE,4.18,4.49,4.18,4.33,4.37,233261
20250113,AHEB6F,SPTURIS,42.61,42.61,42.61,42.61,42.61,4261
20250113,BIOM12F,BIOMM,0.78,0.78,0.78,0.78,0.78,5304
20250113,BMEB4F,MERCANTIL,37.21,38.59,35.5,37.42,35.5,6107274
20250113,SMFT1F,SMART FIT,2.04,2.3,1.83,1.99,2.07,38365
20250113,JALL3F,JALLESMACHAD,4.46,4.54,4.43,4.47,4.47,2224929
20250113,RNEW4F,RENOVA,0.94,0.95,0.9,0.92,0.92,69014
20250113,RSID3F,ROSSI RESID,2.82,2.84,2.64,2.7,2.81,6759981
20250113,SANB4F,SANTANDER BR,12.68,12.9,12.42,12.66,12.68,12511056
20250113,WHRL4F,WHIRLPOOL,4.22,4.23,4.1,4.16,4.13,135368
20250113,COGN3F,COGNA ON,1.15,1.19,1.14,1.15,1.15,1472600
20250113,DEXP3F,DEXXOS PAR,8.26,8.49,8.22,8.28,8.35,731148
20250113,DOTZ3F,DOTZ SA,3.1,3.15,2.78,3.08,3.15,45412
20250113,ECOR3F,ECORODOVIAS,4.58,4.71,4.49,4.62,4.57,2837405
20250113,CYRE3F,CYRELA REALT,16.37,16.53,16.22,16.35,16.31,17589604
20250113,ETER3F,ETERNIT,4.88,5.03,4.88,4.93,4.88,1007086
20250113,EZTC3F,EZTEC,10.69,10.72,10.53,10.62,10.72,7786492
20250113,FHER3F,FER HERINGER,5.49,5.79,5.29,5.41,5.41,215693
20250113,FLRY3F,FLEURY,11.96,11.97,11.54,11.67,11.57,31486187
20250113,KLBN3F,KLABIN S/A,4.7,4.74,4.66,4.69,4.66,9815434
20250113,LAVV3F,LAVVI,7.06,7.2,7.03,7.1,7.15,2861476
20250113,LJQQ3F,QUERO-QUERO,2.09,2.09,1.99,2.03,1.99,998232
20250113,BAZA3F,AMAZONIA,85.71,88.99,84.62,85.53,88.19,1676480
20250113,BHIA3F,CASAS BAHIA,2.73,2.77,2.69,2.71,2.7,2262611
20250113,BRAP4F,BRADESPAR,15.8,15.9,15.48,15.6,15.59,41990403
20250113,CURY3F,CURY S/A,18.1,18.71,17.89,18.37,18.69,13214994
20250113,EQMA3BF,EQTLMARANHAO,23.98,23.98,23.51,23.61,23.51,21253
20250113,IGTI11F,IGUATEMI S.A,16.72,17.01,16.6,16.73,16.78,8597228
20250113,INEP4F,INEPAR,1.3,1.37,1.23,1.28,1.23,132894
20250113,TTEN3F,3TENTOS,13.82,13.98,13.72,13.84,13.94,4849608
20250113,UCAS3F,UNICASA,1.82,1.85,1.8,1.82,1.82,3992144
20250113,VITT3F,VITTIA,5.22,5.22,4.94,5.01,4.99,553882
20250113,LPSB3F,LOPES BRASIL,1.4,1.43,1.38,1.39,1.41,86898
20250113,BRKM6F,BRASKEM,7.06,7.4,7.06,7.23,7.17,47738
20250113,CRFB3F,CARREFOUR BR,5.44,5.49,5.24,5.32,5.27,5708791
20250113,EKTR3F,ELEKTRO,43.45,50,43.45,49.43,50,59321
20250113,ELET6F,ELETROBRAS,37.9,37.97,37.38,37.56,37.41,51408097
20250113,GOAU4F,GERDAU MET,9.41,9.55,9.27,9.39,9.54,31561762
20250113,ANIM3F,ANIMA,1.57,1.65,1.52,1.56,1.53,704696
20250113,ATMP3F,ATMASA,1.3,1.3,1.14,1.18,1.14,127866
20250113,CPFE3F,CPFL ENERGIA,31.83,32.24,31.58,32,32.09,54207731
20250113,JSLG3F,JSL,5.47,5.47,5.22,5.3,5.32,1094429
20250113,BEES3F,BANESTES,8.38,8.45,8.2,8.31,8.2,3253880
20250113,CEBR5F,CEB,15.83,15.83,15.25,15.49,15.25,182892
20250113,CEEB3F,COELBA,38.74,38.99,38.74,38.87,38.88,209908
20250113,CGRA4F,GRAZZIOTIN,28,28.4,26.78,27.45,26.92,2797573
20250113,CMIG3F,CEMIG,14.24,14.37,14.14,14.24,14.2,11244120
20250113,ENGI3F,ENERGISA,10.07,10.42,9.91,10.04,9.99,537251
20250113,BDLL4F,BARDELLA,7.9,7.9,7.9,7.9,7.9,39500
20250113,GEPA3F,GER PARANAP,28.8,29,27.36,27.82,29,144683
20250113,GGBR4F,GERDAU,16.8,17.1,16.52,16.84,16.86,44470774
20250113,AFLT3F,AFLUENTE T,7.04,7.2,7.04,7.08,7.1,23396
20250113,BEEF3F,MINERVA,5.11,5.11,4.82,4.9,4.9,7214164
20250113,CASH3F,MELIUZ,2.73,2.79,2.72,2.75,2.72,1072612
20250113,CEBR3F,CEB,15.77,15.92,15.55,15.76,15.92,323095
20250113,HBOR3F,HELBOR,1.35,1.37,1.32,1.33,1.32,335126
20250113,VLID3F,VALID,22.83,23.34,22.5,22.95,22.85,9502517
20250113,VVEO3F,VIVEO,1.95,1.98,1.88,1.92,1.89,369268
20250113,NUTR3F,NUTRIPLANT,4.25,4.25,3.91,4.07,4.03,35856
20250113,OIBR4F,OI,8.6,8.8,8.42,8.58,8.5,411939
20250113,PDGR3F,PDG REALT,0.01,0.01,0.01,0.01,0.01,9810
20250113,PETR4F,PETROBRAS,37.31,37.52,36.98,37.24,37,361920877
20250113,PINE11F,PINE,5.9,5.9,5.73,5.78,5.73,34720
20250113,PMAM3F,PARANAPANEMA,1.3,1.57,1.25,1.37,1.49,1341703
20250113,BIOM11F,BIOMM,0.79,0.79,0.78,0.78,0.78,3513
20250113,BMEB3F,MERCANTIL,31.99,32,31.31,31.65,31.31,167776
20250113,SAPR4F,SANEPAR,5.16,5.17,5.01,5.08,5.08,45413554
20250113,ZAMP3F,ZAMP S.A.,2.55,2.77,2.55,2.69,2.67,484930
20250113,RNEW3F,RENOVA,0.95,0.99,0.92,0.95,0.92,35836
20250113,RPMG3F,PET MANGUINH,2.75,2.86,2.7,2.73,2.74,41259
20250113,SANB3F,SANTANDER BR,11.36,11.63,11.28,11.42,11.38,10570047
20250113,WHRL3F,WHIRLPOOL,3.9,4.14,3.81,4,4.02,81319
20250113,YDUQ3F,YDUQS PART,9.02,9.02,8.62,8.74,8.67,4381299
20250113,DESK3F,DESKTOP,9.89,10.14,9.82,9.97,10.04,1741543
20250113,DMVF3F,D1000VFARMA,5.52,5.69,5.37,5.55,5.51,4478913
20250113,EALT4F,ACO ALTONA,13.16,13.16,12.94,13.09,13,445292
20250113,CXSE3F,CAIXA SEGURI,14.16,14.19,14.02,14.1,14.16,70643775
20250113,ESTR4F,ESTRELA,3.92,3.98,3.92,3.92,3.98,5108
20250113,EVEN3F,EVEN,5.57,5.65,5.43,5.55,5.54,3119548
20250113,FESA4F,FERBASA,7.5,7.7,7.46,7.54,7.51,5761412
20250113,FIQE3F,UNIFIQUE,3.42,3.46,3.36,3.38,3.41,2228915
20250113,KLBN11F,KLABIN S/A,22.1,22.2,21.91,22.06,21.95,50571498
20250113,LAND3F,TERRASANTAPA,12.9,13.1,12.57,12.85,12.57,173516
20250113,LJQQ1F,QUERO-QUERO,0.09,0.09,0.03,0.07,0.03,55310
20250113,ABEV3F,AMBEV S/A,11.28,11.3,11.12,11.18,11.15,21144987
20250113,BGIP4F,BANESE,23.65,23.8,23.28,23.49,23.28,303054
20250113,BRAP3F,BRADESPAR,15.1,15.1,14.73,14.85,14.96,7347940
20250113,CTSA4F,SANTANENSE,0.8,0.8,0.8,0.8,0.8,11760
20250113,EPAR3F,EMBPAR S/A,5.52,5.73,5.47,5.54,5.6,385705
20250113,IFCM3F,INFRACOMM,0.09,0.09,0.08,0.08,0.08,95549
20250113,INEP3F,INEPAR,1.33,1.43,1.32,1.35,1.33,36485
20250113,TRIS3F,TRISUL,4.32,4.46,4.3,4.35,4.46,1094943
20250113,TXRX4F,TEX RENAUX,2.05,2.05,2.05,2.05,2.05,205
20250113,VBBR3F,VIBRA,17.78,17.78,17.35,17.5,17.6,22430028
20250113,LOGN3F,LOG-IN,20.07,20.07,19.61,19.79,19.61,845168
20250113,BRKM5F,BRASKEM,11.13,11.4,11.11,11.24,11.32,9522242
20250113,CPLE6F,COPEL,8.76,8.93,8.75,8.84,8.78,28419351
20250113,ELET5F,ELETROBRAS,80,82.57,79.49,80,82.57,232007
20250113,GOAU3F,GERDAU MET,9.7,9.75,9.38,9.52,9.57,3163160
20250113,AMOB3F,AUTOMOB,0.36,0.36,0.34,0.35,0.34,4060047
20250113,ATED3F,ATOM EDUC,1.4,1.42,1.33,1.35,1.4,37677
20250113,BRFS3F,BRF SA,23.41,23.65,23.18,23.35,23.64,22093493
20250113,JOPA3F,JOSAPAR,20.4,20.4,20.4,20.4,20.4,6120
20250113,BALM4F,BAUMER,11.28,11.28,10.21,10.74,10.21,2149
20250113,BPAC5F,BTGP BANCO,7.02,7.2,6.94,7.07,7.15,222012
20250113,CEDO4F,CEDRO,21,21,21,21,21,46200
20250113,CGRA3F,GRAZZIOTIN,26.8,27.26,26.79,26.95,26.93,137491
20250113,CLSC4F,CELESC,80.25,82.69,79.36,80.47,79.36,2599472
20250113,ENGI11F,ENERGISA,37.47,37.47,36.22,36.57,36.64,12143646
20250113,BDLL3F,BARDELLA,11.05,11.05,11.05,11.05,11.05,11050
20250113,FSTU11F,FISET TUR,0.36,0.37,0.36,0.36,0.37,7010
20250113,GGBR3F,GERDAU,15.4,17.1,15.17,15.59,15.59,10980297
20250113,AERI3F,AERIS,7.51,7.74,7.24,7.44,7.25,3112484
20250113,AHEB3F,SPTURIS,37,37,36.99,36.99,36.99,48097
20250113,CAML3F,CAMIL,5,5.06,4.82,4.93,4.82,8246006
20250113,CEAB3F,CEA MODAS,7.72,7.84,7.51,7.7,7.71,3835751
20250113,CSNA3F,SID NACIONAL,7.74,7.86,7.56,7.7,7.69,20552394
20250113,VIVT3F,TELEF BRASIL,46.86,47.03,46.5,46.8,46.84,80866107
20250113,VULC3F,VULCABRAS,16.15,16.27,15.79,16.1,16.17,12063967
20250113,LWSA3F,LWSA,3.36,3.39,3.27,3.31,3.39,1235881
20250113,OIBR3F,OI,1.48,1.52,1.42,1.45,1.43,1449815
20250113,HYPE3F,HYPERA,17.81,18.22,17.73,17.97,18.09,13624120
20250113,PETR3F,PETROBRAS,41.31,41.64,40.94,41.21,41.1,56121029
20250113,PGMN3F,PAGUE MENOS,3.3,3.4,3.27,3.33,3.4,2463673
20250113,PLPL3F,PLANOEPLANO,8.8,8.93,8.63,8.82,8.81,2808559
20250113,ALOS3F,ALLOS,17.5,17.51,17.17,17.29,17.33,15823826
20250113,BLAU3F,BLAU,12.52,12.87,12.39,12.63,12.86,2427982
20250113,BMIN4F,MERC INVEST,17.49,17.5,16.89,17.1,17,114620
20250113,BNBR3F,NORD BRASIL,97.31,97.35,97.31,97.33,97.33,87600
20250113,ORVR3F,ORIZON,36.85,37,36.58,36.77,36.58,11528125
20250113,RAPT4F,RANDON PART,8.9,8.98,8.52,8.73,8.64,8848700
20250113,RDOR3F,REDE D OR,26.13,26.27,25.66,25.92,25.88,17706371
20250113,TPIS3F,TRIUNFO PART,5.32,5.32,5.1,5.19,5.1,347917
20250113,PATI3F,PANATLANTICA,25.01,26.99,25.01,25.34,26.99,106446
20250113,RECV3F,PETRORECSA,16.49,16.78,16.36,16.59,16.69,19502406
20250113,UNIP5F,UNIPAR,51.02,51.02,49.05,50.3,49.05,236410
20250113,VIVR3F,VIVER,1.07,1.1,1.07,1.08,1.07,12219352
20250114,LAVV3,LAVVI,7.12,7.25,7.12,7.16,7.17,534272900
20250114,LOGN3,LOG-IN,19.85,20.25,19.68,19.95,20.02,104390000
20250114,SANB3,SANTANDER BR,11.41,11.43,11.27,11.33,11.34,100629400
20250114,MULT3,MULTIPLAN,19.98,20.6,19.94,20.37,20.48,10753681000
20250114,MNDL3,MUNDIAL,16.35,16.5,16.35,16.41,16.5,1805600
20250114,RADL3,RAIADROGASIL,20.83,21.05,20.36,20.81,21.04,23344469900
20250114,TAEE3,TAESA,10.73,10.8,10.65,10.71,10.73,83489900
20250114,SHOW3,TIME FOR FUN,0.76,0.76,0.73,0.74,0.76,2624600
20250114,VALE3,VALE,51.95,52.43,51.63,51.99,51.85,111064439300
20250114,PEAB3,PAR AL BAHIA,42.5,43.1,42.5,42.9,43.1,1287000
20250114,PGMN3,PAGUE MENOS,3.36,3.46,3.33,3.41,3.4,511719600
20250114,PNVL3,DIMED,8.52,8.63,8.47,8.52,8.52,86833700
20250114,ONCO3,ONCOCLINICAS,2.08,2.13,2.05,2.07,2.06,954810700
20250114,RCSL4,RECRUSUL,0.73,0.75,0.69,0.71,0.72,277975300
20250114,ZAMP3,ZAMP S.A.,2.74,2.82,2.53,2.63,2.62,236501000
20250114,ITSA4,ITAUSA,8.72,8.76,8.62,8.69,8.7,18202109300
20250114,KLBN3,KLABIN S/A,4.75,4.75,4.61,4.67,4.63,111825600
20250114,PSSA3,PORTO SEGURO,36.58,36.73,36.34,36.55,36.59,4131036800
20250114,CSAN3,COSAN,8.21,8.28,8.06,8.16,8.23,12389282700
20250114,GPAR3,CELGPAR,27.5,27.5,27.5,27.5,27.5,275000
20250114,EZTC3,EZTEC,10.63,10.89,10.57,10.76,10.87,1760925100
20250114,FIQE3,UNIFIQUE,3.36,3.4,3.35,3.37,3.37,74489500
20250113,BMOB3F,BEMOBI TECH,13.16,13.4,13,13.21,13.03,2875386
20250113,OPCT3F,OCEANPACT,5.26,5.3,4.95,5.08,5.05,709830
20250113,RAPT3F,RANDON PART,7.99,8.19,7.76,7.9,7.76,872207
20250113,RDNI3F,RNI,2.27,2.39,2.2,2.32,2.2,42780
20250113,TOTS3F,TOTVS,26.89,26.89,26.41,26.58,26.62,14590647
20250113,OSXB3F,OSX BRASIL,3.72,3.72,3.5,3.55,3.5,63340
20250113,REAG3F,REAGINVEST,4.5,4.5,4.28,4.37,4.48,12694
20250113,UNIP3F,UNIPAR,45.13,45.13,44.17,44.65,44.68,6528041
20250113,USIM5F,USIMINAS,4.78,4.93,4.72,4.8,4.79,7844899
20250114,LAND3,TERRASANTAPA,12.63,13.19,12.6,12.91,12.7,20152300
20250114,LOGG3,LOG COM PROP,18.12,18.44,18.03,18.28,18.3,285194600
20250114,SANB11,SANTANDER BR,23.97,24.1,23.7,23.85,24.1,22594848300
20250114,MTSA4,METISA,36.9,37.49,36.68,36.89,37.29,27299900
20250114,MLAS3,MULTILASER,1.11,1.13,1.07,1.09,1.09,176010800
20250114,QUAL3,QUALICORP,1.49,1.55,1.48,1.51,1.49,531318000
20250114,TAEE11,TAESA,32.2,32.54,32.05,32.31,32.42,5219424300
20250114,SEER3,SER EDUCA,4.08,4.16,4,4.05,4.03,187600200
20250114,SLCE3,SLC AGRICOLA,17.38,17.7,17.29,17.56,17.69,2824240300
20250114,PDTC3,PADTEC,1.15,1.15,1.1,1.12,1.11,6484900
20250114,PFRM3,PROFARMA,6.1,6.19,5.96,6.05,5.99,94228100
20250114,PLPL3,PLANOEPLANO,8.73,8.91,8.68,8.78,8.68,438582500
20250114,OFSA3,OUROFINO S/A,16.32,16.35,16.32,16.34,16.35,1144200
20250114,RCSL3,RECRUSUL,4.68,4.92,4.6,4.76,4.85,1313470000
20250114,REAG3,REAGINVEST,4.97,5.09,4.97,5.06,5.08,2682300
20250114,ITSA3,ITAUSA,8.95,8.95,8.85,8.9,8.88,50850300
20250114,KLBN11,KLABIN S/A,22.1,22.14,21.67,21.84,21.69,7852906900
20250114,PRNR3,PRINER,13.13,13.31,12.95,13.13,13.31,231899900
20250114,BRKM6,BRASKEM,6.99,7,6.99,6.99,7,1329900
20250114,EMBR3,EMBRAER,56.55,57.37,55.81,56.51,56.9,27976103000
20250114,EVEN3,EVEN,5.53,5.58,5.48,5.53,5.58,524544800
20250114,FICT3,FICTORALIMEN,2.94,3.22,2.94,3.1,3.17,12650200
20250113,ELET3F,ELETROBRAS,34.13,34.22,33.8,33.96,34.02,48306250
20250113,GMAT3F,GRUPO MATEUS,6.13,6.14,5.87,5.92,5.87,2156131
20250113,ITUB4F,ITAUUNIBANCO,30.6,31.12,30.55,30.86,30.75,136183638
20250113,ASAI3F,ASSAI,5.62,5.66,5.45,5.54,5.45,4011714
20250113,BRBI11F,BR PARTNERS,12.38,12.58,12.3,12.46,12.47,15485364
20250113,ITSA3F,ITAUSA,8.93,9,8.86,8.93,8.9,12903126
20250113,BALM3F,BAUMER,13.25,13.25,13.25,13.25,13.25,5300
20250113,BPAC3F,BTGP BANCO,14,14.64,14,14.34,14.26,737292
20250113,CEDO3F,CEDRO,28,30,28,28.82,30,49000
20250113,CGAS5F,COMGAS,125.24,125.24,120.71,122.64,123.1,4059568
20250113,CLSC3F,CELESC,77.49,80.98,75.59,76.95,75.59,277046
20250113,ENEV3F,ENEVA,10.69,11.26,10.69,11.05,11.06,12527211
20250113,B3SA3F,B3,9.82,9.89,9.73,9.81,9.8,48496234
20250113,FSRF11F,FISET FL REF,0.18,0.18,0.17,0.17,0.17,119878
20250113,GFSA3F,GAFISA,1.16,1.18,1.13,1.15,1.18,219631
20250113,ISAE4F,ISA ENERGIA,22.65,22.88,22.63,22.76,22.79,91122119
20250113,AGXY3F,AGROGALAXY,0.46,0.47,0.45,0.45,0.46,109874
20250113,CAMB3F,CAMBUCI,10.75,10.75,10.51,10.61,10.54,617674
20250113,CCRO3F,CCR SA,10.21,10.31,10.12,10.18,10.25,4922407
20250113,CSMG3F,COPASA,21.51,21.95,21.21,21.59,21.95,54043314
20250113,HBSA3F,HIDROVIAS,2.74,2.78,2.62,2.72,2.62,404777
20250113,VTRU3F,VITRUEDUCA,5.77,6.02,5.72,5.82,5.97,166575
20250113,LVTC3F,WDC NETWORKS,2.31,2.31,2.25,2.29,2.25,14889
20250113,OFSA3F,OUROFINO S/A,16.1,16.83,16.1,16.36,16.5,284799
20250113,HOOT4F,HOTEIS OTHON,2.23,2.28,2.2,2.23,2.2,10273
20250113,PEAB3F,PAR AL BAHIA,41,41,40,40.07,40,128254
20250113,PGMN11F,PAGUE MENOS,0.56,0.56,0.56,0.56,0.56,1176
20250113,PINE4F,PINE,4.3,4.37,4.22,4.27,4.31,2036524
20250113,ALLD3F,ALLIED,6.92,6.97,6.7,6.84,6.77,2517257
20250113,BIOM3F,BIOMM,9.47,9.47,9.09,9.21,9.32,177917
20250113,BMGB4F,BANCO BMG,3.76,3.77,3.71,3.74,3.71,7792959
20250113,BRAV3F,BRAVA,25.2,25.97,24.92,25.47,25.44,112820390
20250113,RANI3F,IRANI,6.99,7.08,6.9,6.98,6.92,10658036
20250113,RCSL4F,RECRUSUL,0.74,0.76,0.7,0.72,0.7,161340
20250113,TKNO4F,TEKNO,57.04,57.04,57.04,57.04,57.04,17112
20250113,MGLU3F,MAGAZ LUIZA,6.03,6.1,5.77,5.94,5.77,18693613
20250113,PCAR3F,P.ACUCAR-CBD,2.76,2.77,2.62,2.65,2.62,2409947
20250113,RENT3F,LOCALIZA,28.87,29.32,28.32,28.86,29,39675235
20250113,USIM3F,USIMINAS,4.86,4.99,4.75,4.85,4.8,1202877
20250114,KRSA3,KORA SAUDE,8.17,8.22,8.17,8.18,8.2,40688600
20250114,LJQQ3,QUERO-QUERO,2.04,2.04,1.97,1.99,2.03,459789600
20250114,LREN3,LOJAS RENNER,12.86,12.92,12.46,12.59,12.61,22952543100
20250114,MTRE3,MITRE REALTY,2.93,2.96,2.88,2.91,2.88,148708800
20250114,MILS3,MILLS,8.22,8.26,8.11,8.17,8.22,320459900
20250114,MOVI3,MOVIDA,3.36,3.54,3.3,3.43,3.54,1478510400
20250114,PRIO3,PETRORIO,42.41,42.58,42.09,42.27,42.2,43403778200
20250114,SCAR3,SAO CARLOS,16.29,16.35,15.85,16.02,16.04,15381000
20250114,SIMH3,SIMPAR,3.28,3.34,3.21,3.27,3.32,1181493700
20250114,PDGR3,PDG REALT,0.01,0.01,0.01,0.01,0.01,627800
20250114,PETR4,PETROBRAS,37.11,37.13,36.58,36.84,36.82,107474852500
20250114,PINE4,PINE,4.36,4.36,4.27,4.31,4.27,15680800
20250114,ODPV3,ODONTOPREV,10.53,10.8,10.53,10.7,10.78,1078842600
20250114,ORVR3,ORIZON,37,37,36.15,36.45,36.22,1767666000
20250114,RDOR3,REDE D OR,25.91,26.27,25.64,26.05,26.17,12684530600
20250114,EGIE3,ENGIE BRASIL,34.82,34.9,34.39,34.65,34.69,6255286100
20250114,KEPL3,KEPLER WEBER,9.21,9.3,9.12,9.2,9.22,554592300
20250114,MRVE3,MRV,5.56,5.58,5.19,5.32,5.2,10434856400
20250114,BRKM5,BRASKEM,11.31,11.63,11.14,11.44,11.63,2163138200
20250114,EMAE4,EMAE,39.42,39.42,37.51,37.95,37.83,13662700
20250114,EUCA4,EUCATEX,13.2,13.37,13.11,13.19,13.37,20061700
20250114,FHER3,FER HERINGER,5.49,5.68,5.14,5.46,5.3,7218000
20250114,INEP3,INEPAR,1.4,1.47,1.33,1.4,1.34,16417900
20250114,INTB3,INTELBRAS,12,12.26,11.88,12.06,12.1,1800797400
20250114,BPAC11,BTGP BANCO,28.43,28.68,28.11,28.42,28.52,18537272600
20250114,CEAB3,CEA MODAS,7.97,8.13,7.83,7.99,7.99,5367622300
20250114,CEDO3,CEDRO,27.5,27.5,27.5,27.5,27.5,275000
20250114,CGRA4,GRAZZIOTIN,27.01,27.79,27.01,27.48,27.51,26111400
20250114,CMIG4,CEMIG,10.49,10.54,10.38,10.46,10.43,13018879500
20250114,CVCB3,CVC BRASIL,1.63,1.66,1.61,1.63,1.65,1546588600
20250131,MGEL4,MANGELS INDL,7.45,8.89,7.45,7.73,8.55,5646300
20250131,BRAP3,BRADESPAR,15.56,15.62,15.39,15.48,15.39,65978500
20250131,GFSA3,GAFISA,1.38,1.42,1.37,1.38,1.37,395983000
20250131,ISAE4,ISA ENERGIA,24,24.1,23.76,23.88,23.8,4842879500
20250131,ALOS3,ALLOS,19.44,19.44,18.92,19.06,19,10201559900
20250131,BMEB4,MERCANTIL,37.99,38.7,37.65,38.2,38.15,57689800
20250131,ITSA3,ITAUSA,9.64,9.74,9.61,9.68,9.62,53049700
20250131,FRIO3,METALFRIO,302.5,328.63,302.5,326.32,328.63,110950300
20250131,BPAC5,BTGP BANCO,7.45,8.29,7.45,7.96,8.05,3186300
20250131,BOBR4,BOMBRIL,2.19,2.38,2.18,2.24,2.21,20236100
20250131,ABEV3,AMBEV S/A,11.14,11.24,11.1,11.15,11.1,30065634000
